0	0.299577	0.299457	0.099932	0.301034
1	0.300524	0.299407	0.099909	0.300160
2	0.302239	0.292973	0.101742	0.303046
3	0.303475	0.289958	0.102681	0.303886
4	0.304379	0.281828	0.105596	0.308197
5	0.306724	0.276563	0.106801	0.309912
6	0.308123	0.268525	0.109819	0.313533
7	0.309982	0.261865	0.112090	0.316063
8	0.311814	0.254052	0.114893	0.319241
9	0.312134	0.247551	0.117419	0.322896
10	0.314683	0.239870	0.120568	0.324879
11	0.315432	0.233401	0.122732	0.328435
12	0.317582	0.226109	0.125355	0.330954
13	0.319395	0.219753	0.128238	0.332614
14	0.321559	0.212300	0.130617	0.335524
15	0.323296	0.206668	0.132532	0.337504
16	0.324848	0.199785	0.135415	0.339952
17	0.326610	0.194019	0.137868	0.341503
18	0.328806	0.187405	0.140186	0.343603
19	0.330615	0.182030	0.142407	0.344948
20	0.333033	0.175786	0.144341	0.346840
21	0.334433	0.170980	0.146941	0.347646
22	0.336696	0.165732	0.148741	0.348831
23	0.338466	0.161051	0.150812	0.349671
24	0.340463	0.155886	0.153009	0.350642
25	0.342441	0.151400	0.155159	0.351000
26	0.344443	0.146550	0.156925	0.352082
27	0.347115	0.141989	0.158803	0.352093
28	0.348873	0.137831	0.161130	0.352166
29	0.351263	0.133632	0.162344	0.352761
30	0.353352	0.129677	0.164742	0.352229
31	0.355947	0.125465	0.165956	0.352632
32	0.357963	0.122238	0.167770	0.352029
33	0.359811	0.118476	0.169626	0.352087
34	0.362662	0.114669	0.171328	0.351341
35	0.364637	0.111124	0.172434	0.351805
36	0.367361	0.107781	0.174336	0.350522
37	0.369492	0.105124	0.175323	0.350061
38	0.372097	0.101704	0.176914	0.349285
39	0.374037	0.099293	0.178010	0.348660
40	0.377565	0.096210	0.179211	0.347014
41	0.379201	0.093622	0.180676	0.346501
42	0.381923	0.090818	0.182194	0.345065
43	0.384762	0.088081	0.182928	0.344229
44	0.387230	0.085413	0.184137	0.343220
45	0.389672	0.082750	0.185730	0.341848
46	0.392855	0.080626	0.186599	0.339920
47	0.395261	0.077959	0.187845	0.338935
48	0.399086	0.075746	0.188546	0.336622
49	0.401122	0.073239	0.189449	0.336190
50	0.404467	0.071435	0.190138	0.333960
51	0.406888	0.069469	0.191456	0.332187
52	0.410776	0.067682	0.191746	0.329796
53	0.413063	0.065445	0.192871	0.328621
54	0.415661	0.064310	0.193401	0.326628
55	0.418959	0.061916	0.194321	0.324804
56	0.422228	0.060522	0.194602	0.322648
57	0.424824	0.058987	0.195394	0.320795
58	0.427703	0.057210	0.195620	0.319467
59	0.431449	0.055619	0.195777	0.317155
60	0.434718	0.054088	0.195930	0.315264
61	0.437626	0.052644	0.196158	0.313572
62	0.441458	0.051367	0.196365	0.310810
63	0.444231	0.050045	0.197058	0.308666
64	0.448038	0.048623	0.197020	0.306319
65	0.450792	0.047407	0.197924	0.303877
66	0.455029	0.046218	0.197372	0.301381
67	0.457984	0.044736	0.198380	0.298900
68	0.461797	0.043753	0.197395	0.297055
69	0.465089	0.042671	0.198075	0.294165
70	0.468958	0.041433	0.197580	0.292029
71	0.472389	0.040459	0.197818	0.289334
72	0.475858	0.039410	0.197541	0.287191
73	0.478866	0.038324	0.197991	0.284819
74	0.483031	0.037318	0.197139	0.282512
75	0.485939	0.036613	0.197645	0.279803
76	0.490379	0.035344	0.196854	0.277423
77	0.493208	0.034730	0.196831	0.275231
78	0.496784	0.034113	0.195985	0.273118
79	0.500575	0.032979	0.196319	0.270127
80	0.504741	0.032186	0.195065	0.268008
81	0.507755	0.031332	0.195390	0.265523
82	0.512202	0.030611	0.194089	0.263098
83	0.515823	0.029856	0.194537	0.259784
84	0.520481	0.029058	0.193342	0.257119
85	0.523755	0.028391	0.192990	0.254864
86	0.527081	0.027563	0.192886	0.252470
87	0.531040	0.027099	0.192074	0.249787
88	0.534711	0.026211	0.191459	0.247619
89	0.538864	0.025799	0.190762	0.244575
90	0.542648	0.025058	0.189429	0.242865
91	0.547021	0.024728	0.188891	0.239360
92	0.551079	0.023888	0.187648	0.237385
93	0.555089	0.023386	0.187126	0.234399
94	0.559287	0.022776	0.185672	0.232265
95	0.562915	0.022082	0.185631	0.229372
96	0.567399	0.021629	0.184001	0.226971
97	0.570838	0.021078	0.183841	0.224243
98	0.575486	0.020560	0.182133	0.221821
99	0.579129	0.020045	0.181504	0.219322
100	0.584007	0.019627	0.179864	0.216502
0	0.265720	0.266503	0.200368	0.267409
1	0.268722	0.269965	0.197324	0.263989
2	0.271444	0.263497	0.200155	0.264904
3	0.273681	0.262638	0.200186	0.263495
4	0.276041	0.255499	0.204268	0.264192
5	0.278507	0.251862	0.205684	0.263947
6	0.280187	0.245634	0.209490	0.264689
7	0.283097	0.239572	0.212592	0.264739
