9990	0.303626	0.000000	0.188038	0.508336
9990	0.293782	0.000000	0.188775	0.517443
9990	0.298925	0.000000	0.173427	0.527648
9990	0.299908	0.000000	0.186980	0.513112
9990	0.303168	0.000000	0.172266	0.524566
9990	0.295582	0.000000	0.185535	0.518883
9990	0.284081	0.000000	0.194460	0.521459
9990	0.299667	0.000000	0.194253	0.506080
9990	0.156357	0.000000	0.194980	0.648663
