0	0.100126	0.099652
10	0.048590	0.071771
20	0.024140	0.052072
30	0.012437	0.038612
40	0.007224	0.028303
50	0.004897	0.021155
60	0.003741	0.015798
70	0.003216	0.012344
80	0.002746	0.009230
90	0.002609	0.007114
100	0.002448	0.005846
110	0.002251	0.004748
120	0.002084	0.003899
130	0.002024	0.003553
140	0.001965	0.003184
150	0.001868	0.002727
160	0.001942	0.002605
170	0.001889	0.002270
180	0.001816	0.002116
190	0.001870	0.002057
200	0.001960	0.002104
210	0.002107	0.002255
220	0.001918	0.002041
230	0.001857	0.001912
240	0.001882	0.001924
250	0.001854	0.001862
260	0.001822	0.001834
270	0.001985	0.002003
280	0.001939	0.001948
290	0.002021	0.002026
300	0.002062	0.002065
310	0.002032	0.002032
320	0.001996	0.001996
330	0.002041	0.002041
340	0.002056	0.002056
350	0.002103	0.002103
360	0.002089	0.002089
370	0.002210	0.002210
380	0.002228	0.002228
390	0.002256	0.002256
400	0.002245	0.002245
410	0.002295	0.002295
420	0.002358	0.002358
430	0.002432	0.002432
440	0.002498	0.002498
450	0.002567	0.002567
460	0.002714	0.002714
470	0.002803	0.002803
480	0.002948	0.002948
490	0.003160	0.003160
500	0.003196	0.003196
510	0.003378	0.003378
520	0.003448	0.003448
530	0.003613	0.003613
540	0.003719	0.003719
550	0.003805	0.003805
560	0.003934	0.003934
570	0.004069	0.004069
580	0.004193	0.004193
590	0.004267	0.004267
600	0.004309	0.004309
610	0.004502	0.004502
620	0.004689	0.004689
630	0.004865	0.004865
640	0.004924	0.004924
650	0.005037	0.005037
660	0.005270	0.005270
670	0.005594	0.005594
680	0.005669	0.005669
690	0.005810	0.005810
700	0.005957	0.005957
710	0.006232	0.006232
720	0.006424	0.006424
730	0.006643	0.006643
740	0.006789	0.006789
750	0.006876	0.006876
760	0.007070	0.007070
770	0.007221	0.007221
780	0.007262	0.007262
790	0.007513	0.007513
800	0.007755	0.007755
810	0.008049	0.008049
820	0.008202	0.008202
830	0.008345	0.008345
840	0.008505	0.008505
850	0.008713	0.008713
860	0.008859	0.008859
870	0.008941	0.008941
880	0.009138	0.009138
890	0.009273	0.009273
900	0.009252	0.009252
910	0.009468	0.009468
920	0.009710	0.009710
930	0.010041	0.010041
940	0.010240	0.010240
950	0.010437	0.010437
960	0.010676	0.010676
970	0.011052	0.011052
980	0.011292	0.011292
990	0.011724	0.011724
1000	0.012127	0.012127
1010	0.012516	0.012516
1020	0.012807	0.012807
1030	0.012954	0.012954
1040	0.013396	0.013396
1050	0.013771	0.013771
1060	0.014100	0.014100
1070	0.014608	0.014608
1080	0.014777	0.014777
1090	0.015207	0.015207
1100	0.015645	0.015645
1110	0.015970	0.015970
1120	0.016264	0.016264
1130	0.016450	0.016450
1140	0.016840	0.016840
1150	0.017258	0.017258
1160	0.017536	0.017536
1170	0.017851	0.017851
1180	0.018164	0.018164
1190	0.018537	0.018537
1200	0.019035	0.019035
1210	0.019360	0.019360
1220	0.019823	0.019823
1230	0.020266	0.020266
1240	0.020664	0.020664
1250	0.020974	0.020974
1260	0.021371	0.021371
1270	0.021607	0.021607
1280	0.021768	0.021768
1290	0.022255	0.022255
1300	0.022554	0.022554
1310	0.022854	0.022854
1320	0.023314	0.023314
1330	0.023856	0.023856
1340	0.024313	0.024313
1350	0.024780	0.024780
1360	0.025272	0.025272
1370	0.025814	0.025814
1380	0.026280	0.026280
1390	0.026632	0.026632
1400	0.026841	0.026841
1410	0.027530	0.027530
1420	0.027814	0.027814
1430	0.028289	0.028289
