0	0.100126	0.099652
10	0.048458	0.077556
20	0.025342	0.061556
30	0.014924	0.050231
40	0.009997	0.041142
50	0.008224	0.033999
60	0.007312	0.028372
70	0.007065	0.023831
80	0.006936	0.019907
90	0.006796	0.017569
100	0.007036	0.015725
110	0.006973	0.013830
120	0.007384	0.012603
130	0.007730	0.012160
140	0.008059	0.011746
150	0.008366	0.011433
160	0.008739	0.011215
170	0.008942	0.010788
180	0.009758	0.011264
190	0.010350	0.011606
200	0.010927	0.011903
210	0.011274	0.012082
220	0.012355	0.012974
230	0.013164	0.013641
240	0.013805	0.014158
250	0.014579	0.014809
260	0.015676	0.015812
270	0.016442	0.016543
280	0.017821	0.017909
290	0.019077	0.019159
300	0.020024	0.020086
310	0.021764	0.021805
320	0.022875	0.022892
330	0.024287	0.024297
340	0.026033	0.026041
350	0.027713	0.027732
360	0.029557	0.029564
370	0.031571	0.031578
380	0.033121	0.033125
390	0.034911	0.034913
400	0.036731	0.036743
410	0.038434	0.038435
420	0.040336	0.040336
430	0.042251	0.042251
440	0.044223	0.044223
450	0.046177	0.046177
460	0.048320	0.048320
470	0.050359	0.050359
480	0.052346	0.052346
490	0.054439	0.054439
500	0.056783	0.056783
510	0.059320	0.059320
520	0.061585	0.061585
530	0.063925	0.063925
540	0.066843	0.066843
550	0.069319	0.069319
560	0.072008	0.072008
570	0.074638	0.074638
580	0.077500	0.077500
590	0.079704	0.079704
600	0.081901	0.081901
610	0.084911	0.084911
620	0.087883	0.087883
630	0.091195	0.091195
640	0.094306	0.094306
650	0.097392	0.097392
660	0.100815	0.100815
670	0.104093	0.104093
680	0.106890	0.106890
690	0.110410	0.110410
700	0.113912	0.113912
710	0.116930	0.116930
720	0.120180	0.120180
730	0.123234	0.123234
740	0.126956	0.126956
750	0.131223	0.131223
760	0.134868	0.134868
770	0.138495	0.138495
780	0.142034	0.142034
790	0.145861	0.145861
800	0.149826	0.149826
810	0.154251	0.154251
820	0.158367	0.158367
830	0.162135	0.162135
840	0.166340	0.166340
850	0.170914	0.170914
860	0.174930	0.174930
870	0.179363	0.179363
880	0.183915	0.183915
890	0.188276	0.188276
900	0.192528	0.192528
910	0.196734	0.196734
920	0.201555	0.201555
930	0.206678	0.206678
940	0.210923	0.210923
950	0.215340	0.215340
960	0.220097	0.220097
970	0.225213	0.225213
980	0.230604	0.230604
990	0.235238	0.235238
1000	0.239952	0.239952
1010	0.244960	0.244960
1020	0.249826	0.249826
1030	0.255682	0.255682
1040	0.260445	0.260445
1050	0.265882	0.265882
1060	0.270261	0.270261
1070	0.275090	0.275090
1080	0.280323	0.280323
1090	0.286049	0.286049
1100	0.291746	0.291746
1110	0.296793	0.296793
1120	0.301935	0.301935
1130	0.307963	0.307963
1140	0.313222	0.313222
