0	0.100126	0.099652
10	0.053404	0.098973
20	0.035104	0.098844
30	0.026701	0.099429
40	0.022958	0.099580
50	0.022485	0.099622
60	0.022171	0.098924
70	0.023242	0.098998
80	0.024265	0.098836
90	0.025217	0.098893
100	0.026160	0.098685
110	0.026852	0.098205
120	0.027830	0.098329
130	0.028703	0.096858
140	0.029589	0.096542
150	0.030982	0.096095
160	0.032288	0.096527
170	0.033384	0.096706
180	0.034687	0.096730
190	0.035813	0.097372
200	0.036747	0.097175
210	0.037469	0.096951
220	0.038591	0.097108
230	0.039483	0.097373
240	0.040336	0.097593
250	0.041111	0.096774
260	0.041836	0.097183
270	0.042605	0.097358
280	0.043381	0.098143
290	0.043893	0.098290
300	0.044472	0.098336
310	0.044735	0.098773
320	0.045188	0.098561
330	0.045844	0.098679
340	0.046233	0.097971
350	0.046714	0.097928
360	0.047313	0.098182
370	0.048212	0.097948
380	0.048813	0.097753
390	0.048699	0.098487
400	0.049404	0.098021
410	0.049889	0.096915
420	0.050400	0.097404
430	0.050568	0.096807
440	0.051091	0.097390
450	0.051450	0.098429
460	0.051725	0.098412
470	0.052725	0.099222
480	0.054319	0.099345
490	0.054923	0.101020
500	0.056079	0.101309
510	0.057020	0.101692
520	0.057290	0.102460
530	0.058170	0.102742
540	0.059472	0.103322
550	0.060720	0.103214
560	0.061603	0.103818
570	0.062452	0.104773
580	0.063160	0.104978
590	0.064203	0.106163
600	0.065017	0.105906
610	0.065534	0.106046
620	0.066076	0.106169
630	0.066816	0.106564
640	0.067345	0.106827
650	0.068422	0.107501
660	0.069346	0.108036
670	0.070479	0.108662
680	0.072181	0.109688
690	0.073487	0.110162
700	0.074543	0.111426
710	0.075676	0.111985
720	0.076697	0.112585
730	0.077958	0.112492
740	0.079213	0.113209
750	0.080578	0.113771
760	0.081178	0.113710
770	0.082510	0.114020
780	0.083809	0.114993
790	0.085017	0.116397
800	0.085717	0.117375
810	0.087077	0.117819
820	0.088323	0.118603
830	0.089629	0.119823
840	0.091030	0.120934
850	0.092427	0.121969
860	0.093816	0.122844
870	0.094999	0.123437
880	0.096798	0.125512
890	0.098530	0.127040
900	0.099859	0.127210
910	0.100718	0.127575
920	0.101625	0.128690
930	0.102343	0.129939
940	0.103464	0.130874
950	0.104560	0.131888
960	0.105599	0.133726
970	0.106158	0.134747
980	0.107471	0.136266
990	0.109245	0.137846
1000	0.111113	0.139266
1010	0.112731	0.140420
1020	0.114004	0.141946
1030	0.115963	0.142684
1040	0.117856	0.143483
1050	0.118842	0.143724
1060	0.120373	0.144822
1070	0.121681	0.145240
1080	0.123173	0.146044
1090	0.124605	0.146683
1100	0.125503	0.147528
1110	0.126901	0.147976
1120	0.127616	0.149259
1130	0.128770	0.150840
1140	0.130309	0.152972
1150	0.131471	0.153863
1160	0.133217	0.155497
1170	0.134930	0.157168
1180	0.136969	0.159164
1190	0.138888	0.160538
1200	0.140908	0.161942
1210	0.142831	0.163215
1220	0.143902	0.164703
1230	0.145907	0.165809
1240	0.147533	0.167324
1250	0.149708	0.169188
1260	0.151624	0.170887
1270	0.153122	0.172396
1280	0.154996	0.173569
1290	0.156503	0.175810
1300	0.158675	0.177251
1310	0.161013	0.178627
1320	0.163202	0.180480
1330	0.165119	0.181304
1340	0.167146	0.182693
1350	0.169053	0.184991
1360	0.171858	0.188160
1370	0.174393	0.190641
1380	0.176149	0.191743
1390	0.177783	0.192679
1400	0.179840	0.194176
1410	0.182964	0.195957
1420	0.184981	0.197261
1430	0.187188	0.198487
1440	0.188845	0.200158
1450	0.190703	0.202431
1460	0.191902	0.203724
1470	0.193278	0.204998
1480	0.194981	0.206998
1490	0.196525	0.207988
1500	0.198955	0.210575
1510	0.200913	0.213250
1520	0.202887	0.214917
1530	0.204766	0.215394
1540	0.205996	0.217273
1550	0.208047	0.218724
1560	0.209329	0.219915
1570	0.211128	0.221551
1580	0.212591	0.223307
1590	0.214281	0.224788
1600	0.215896	0.226973
1610	0.217445	0.228636
1620	0.219879	0.230829
1630	0.222318	0.231954
1640	0.224510	0.233831
1650	0.226179	0.234848
1660	0.228379	0.236163
1670	0.230298	0.237426
1680	0.231378	0.238943
1690	0.233196	0.240563
1700	0.235259	0.242045
1710	0.236895	0.243331
1720	0.238513	0.245399
1730	0.240583	0.247437
1740	0.242139	0.249046
1750	0.244203	0.250671
1760	0.245617	0.252368
1770	0.247479	0.254324
1780	0.249500	0.256348
1790	0.251982	0.258710
