60	0.004138	0.000147	0.000244	0.150354	0.823450	0.019453	0.000652	0.000032	0.001530	0.600000
70	0.002975	0.000067	0.000102	0.168679	0.810541	0.016309	0.000332	0.000013	0.000982	0.600000
80	0.002164	0.000024	0.000061	0.187592	0.796040	0.013348	0.000150	0.000005	0.000616	0.600000
90	0.001725	0.000012	0.000043	0.208429	0.778280	0.011022	0.000083	0.000000	0.000406	0.600000
0	0.037503	0.037539	0.037559	0.037419	0.700385	0.037437	0.037468	0.037491	0.037199	0.700000
10	0.022417	0.015846	0.016167	0.048258	0.818899	0.036576	0.015542	0.011220	0.015075	0.700000
20	0.012948	0.005014	0.005629	0.060072	0.869434	0.030328	0.006608	0.002857	0.007110	0.700000
30	0.007481	0.001591	0.001983	0.069845	0.887052	0.025192	0.002598	0.000720	0.003538	0.700000
40	0.004463	0.000475	0.000687	0.080853	0.889641	0.020687	0.001117	0.000227	0.001850	0.700000
50	0.002721	0.000125	0.000270	0.092964	0.885292	0.017166	0.000489	0.000047	0.000926	0.700000
60	0.001771	0.000046	0.000130	0.105330	0.877693	0.014244	0.000200	0.000007	0.000579	0.700000
70	0.001173	0.000028	0.000070	0.119251	0.867096	0.011928	0.000080	0.000005	0.000369	0.700000
80	0.000809	0.000008	0.000031	0.133283	0.855710	0.009850	0.000059	0.000000	0.000250	0.700000
90	0.000606	0.000005	0.000017	0.148269	0.842687	0.008184	0.000027	0.000000	0.000205	0.700000
0	0.024970	0.024912	0.025224	0.025140	0.799349	0.025247	0.025416	0.025009	0.024733	0.800000
10	0.013577	0.009403	0.009410	0.031455	0.889091	0.023601	0.008834	0.006268	0.008361	0.800000
20	0.007088	0.002713	0.002808	0.038006	0.921918	0.019438	0.003263	0.001390	0.003376	0.800000
30	0.003837	0.000802	0.000893	0.044213	0.930666	0.016407	0.001359	0.000319	0.001504	0.800000
40	0.002088	0.000244	0.000284	0.051043	0.931533	0.013518	0.000524	0.000069	0.000697	0.800000
50	0.001244	0.000076	0.000110	0.058172	0.928378	0.011422	0.000208	0.000014	0.000376	0.800000
60	0.000744	0.000025	0.000030	0.065606	0.923879	0.009410	0.000090	0.000006	0.000210	0.800000
70	0.000400	0.000000	0.000014	0.074243	0.917410	0.007774	0.000043	0.000000	0.000116	0.800000
80	0.000251	0.000000	0.000004	0.083584	0.909512	0.006535	0.000026	0.000000	0.000088	0.800000
90	0.000129	0.000000	0.000004	0.094053	0.900237	0.005516	0.000006	0.000000	0.000055	0.800000
0	0.012339	0.012379	0.012489	0.012465	0.900362	0.012689	0.012385	0.012447	0.012445	0.900000
10	0.005989	0.004035	0.004168	0.015318	0.949300	0.011353	0.003775	0.002494	0.003568	0.900000
20	0.002907	0.001058	0.001221	0.018569	0.963760	0.009425	0.001254	0.000479	0.001327	0.900000
30	0.001453	0.000255	0.000314	0.021845	0.967176	0.007937	0.000393	0.000103	0.000524	0.900000
40	0.000712	0.000076	0.000114	0.025545	0.966291	0.006877	0.000173	0.000020	0.000192	0.900000
50	0.000370	0.000018	0.000036	0.029120	0.964667	0.005641	0.000057	0.000006	0.000085	0.900000
60	0.000203	0.000000	0.000006	0.033368	0.961798	0.004567	0.000020	0.000000	0.000038	0.900000
70	0.000104	0.000000	0.000002	0.038353	0.957630	0.003865	0.000020	0.000000	0.000026	0.900000
80	0.000055	0.000000	0.000000	0.042981	0.953879	0.003048	0.000011	0.000000	0.000026	0.900000
90	0.000015	0.000000	0.000000	0.048835	0.948665	0.002469	0.000004	0.000000	0.000012	0.900000
