0	0.100126	0.099652
10	0.053924	0.098829
20	0.034679	0.097540
30	0.026657	0.097459
40	0.022492	0.095211
50	0.021752	0.094603
60	0.021323	0.094545
70	0.021759	0.093704
80	0.021820	0.093022
90	0.022437	0.092577
100	0.022619	0.091196
110	0.023104	0.090414
120	0.023356	0.089237
130	0.023658	0.089038
140	0.024178	0.089705
150	0.024622	0.089894
160	0.025470	0.089191
170	0.026536	0.088578
180	0.027586	0.087963
190	0.028578	0.086453
200	0.028892	0.085564
210	0.029647	0.084147
220	0.029768	0.083822
230	0.030439	0.083814
240	0.030623	0.083780
250	0.030940	0.084020
260	0.031386	0.083445
270	0.032203	0.084049
280	0.032922	0.084001
290	0.033394	0.083672
300	0.033882	0.083663
310	0.034141	0.083460
320	0.034759	0.082572
330	0.035410	0.082789
340	0.035600	0.082304
350	0.035900	0.082673
360	0.036417	0.083158
370	0.036652	0.082973
380	0.036924	0.083334
390	0.037231	0.083212
400	0.037652	0.083466
410	0.038528	0.083750
420	0.038835	0.083755
430	0.039375	0.083558
440	0.039612	0.083520
450	0.039990	0.084094
460	0.040194	0.083759
470	0.040278	0.084133
480	0.041193	0.084470
490	0.041811	0.084684
500	0.042062	0.084812
510	0.042773	0.085472
520	0.043260	0.086093
530	0.044333	0.086176
540	0.044543	0.086655
550	0.045325	0.086828
560	0.046652	0.087635
570	0.047843	0.087726
580	0.048404	0.087536
590	0.049126	0.087640
600	0.049304	0.087468
610	0.049821	0.087737
620	0.050270	0.087806
630	0.050581	0.088155
640	0.050880	0.089037
650	0.051323	0.089667
660	0.052151	0.089985
670	0.052747	0.090605
680	0.052982	0.091037
690	0.053625	0.091374
700	0.054384	0.092193
710	0.055130	0.092993
720	0.055893	0.093990
730	0.056885	0.094686
740	0.057826	0.095503
750	0.058954	0.096227
760	0.059547	0.096429
770	0.060524	0.097021
780	0.061554	0.097419
790	0.062146	0.097321
800	0.062929	0.097601
810	0.064081	0.098502
820	0.065079	0.099400
830	0.066337	0.099987
840	0.067150	0.100779
850	0.068675	0.101618
860	0.069844	0.102913
870	0.070989	0.103778
880	0.071785	0.104720
890	0.072770	0.105807
900	0.074031	0.106784
910	0.075680	0.107401
920	0.076887	0.107754
930	0.078114	0.108467
940	0.079369	0.109603
950	0.080740	0.110249
960	0.081704	0.111409
970	0.082989	0.113025
980	0.084397	0.114339
990	0.085801	0.115335
1000	0.086945	0.116513
1010	0.088518	0.117318
1020	0.089889	0.117890
1030	0.091256	0.119121
1040	0.092314	0.119554
1050	0.093802	0.120684
1060	0.094795	0.121359
1070	0.096181	0.122769
1080	0.098011	0.124007
1090	0.099584	0.124782
1100	0.101292	0.126335
1110	0.102424	0.127193
1120	0.103974	0.128233
1130	0.105937	0.129352
1140	0.107846	0.130188
1150	0.109154	0.131084
1160	0.110673	0.132203
1170	0.112339	0.133831
1180	0.113899	0.134769
1190	0.115283	0.135996
1200	0.117038	0.137042
1210	0.118799	0.138207
1220	0.120253	0.139228
1230	0.122225	0.140503
1240	0.123559	0.142284
1250	0.125160	0.143856
