90	0.006986	0.000082	0.000362	0.252275	0.708485	0.024445	0.000913	0.000026	0.006426	0.400000
0	0.062888	0.062292	0.062548	0.062336	0.499796	0.062435	0.062669	0.062604	0.062432	0.500000
10	0.046141	0.035011	0.034677	0.083496	0.639276	0.066286	0.034204	0.025753	0.035156	0.500000
20	0.031420	0.014498	0.016037	0.101411	0.726173	0.059685	0.018528	0.008871	0.023377	0.500000
30	0.020783	0.005764	0.007575	0.116609	0.768215	0.052133	0.009856	0.002963	0.016102	0.500000
40	0.013958	0.002282	0.003585	0.130599	0.786035	0.045429	0.005377	0.001098	0.011637	0.500000
50	0.009651	0.000933	0.001789	0.144767	0.791213	0.039693	0.002971	0.000424	0.008559	0.500000
60	0.006765	0.000365	0.000955	0.159519	0.789226	0.034897	0.001623	0.000172	0.006478	0.500000
70	0.004865	0.000146	0.000464	0.174027	0.784558	0.029912	0.000916	0.000060	0.005052	0.500000
80	0.003684	0.000075	0.000276	0.189603	0.776109	0.025679	0.000500	0.000024	0.004050	0.500000
90	0.002811	0.000019	0.000136	0.205601	0.765315	0.022379	0.000307	0.000012	0.003420	0.500000
0	0.050160	0.049753	0.050078	0.050137	0.600279	0.049996	0.049968	0.050178	0.049451	0.600000
10	0.033210	0.024376	0.025247	0.064718	0.735155	0.051898	0.023258	0.017550	0.024588	0.600000
20	0.019581	0.008763	0.010470	0.077669	0.806209	0.046731	0.011089	0.005176	0.014312	0.600000
30	0.011817	0.003083	0.004264	0.088412	0.836084	0.040749	0.005328	0.001491	0.008772	0.600000
40	0.006799	0.001119	0.001927	0.099677	0.846248	0.035566	0.002534	0.000474	0.005656	0.600000
50	0.004156	0.000422	0.000884	0.110614	0.847860	0.030837	0.001260	0.000130	0.003837	0.600000
60	0.002513	0.000133	0.000398	0.121328	0.844846	0.027417	0.000607	0.000039	0.002719	0.600000
70	0.001677	0.000053	0.000213	0.132186	0.839847	0.023711	0.000339	0.000021	0.001953	0.600000
80	0.001097	0.000023	0.000078	0.143740	0.832691	0.020727	0.000199	0.000006	0.001439	0.600000
90	0.000800	0.000012	0.000027	0.156476	0.823297	0.018136	0.000138	0.000000	0.001114	0.600000
0	0.037503	0.037539	0.037559	0.037419	0.700385	0.037437	0.037468	0.037491	0.037199	0.700000
10	0.021866	0.016049	0.016797	0.046719	0.819282	0.037090	0.014975	0.011314	0.015908	0.700000
20	0.011833	0.005162	0.006079	0.054865	0.872047	0.032877	0.006050	0.002894	0.008193	0.700000
30	0.006515	0.001558	0.002289	0.061990	0.891436	0.028622	0.002476	0.000712	0.004402	0.700000
40	0.003693	0.000452	0.000824	0.069278	0.897266	0.024758	0.001064	0.000199	0.002466	0.700000
50	0.001952	0.000166	0.000361	0.077242	0.896340	0.021885	0.000536	0.000031	0.001487	0.700000
60	0.001135	0.000048	0.000141	0.084796	0.893230	0.019344	0.000281	0.000012	0.001013	0.700000
70	0.000664	0.000025	0.000066	0.092518	0.889211	0.016776	0.000141	0.000000	0.000599	0.700000
80	0.000398	0.000003	0.000048	0.101664	0.882680	0.014755	0.000063	0.000000	0.000389	0.700000
90	0.000318	0.000001	0.000028	0.110524	0.875631	0.013233	0.000036	0.000000	0.000229	0.700000
0	0.024970	0.024912	0.025224	0.025140	0.799349	0.025247	0.025416	0.025009	0.024733	0.800000
10	0.013107	0.009239	0.009940	0.030286	0.888644	0.024834	0.008480	0.006340	0.009130	0.800000
20	0.006244	0.002670	0.003189	0.034565	0.922890	0.021979	0.003158	0.001368	0.003937	0.800000
30	0.003141	0.000721	0.001042	0.039096	0.933216	0.019443	0.001101	0.000277	0.001963	0.800000
40	0.001620	0.000184	0.000353	0.043238	0.936195	0.016927	0.000360	0.000072	0.001051	0.800000
50	0.000908	0.000072	0.000122	0.048034	0.935079	0.015001	0.000155	0.000024	0.000605	0.800000
60	0.000547	0.000023	0.000050	0.053573	0.932149	0.013224	0.000059	0.000009	0.000366	0.800000
70	0.000286	0.000012	0.000013	0.058533	0.929516	0.011368	0.000042	0.000000	0.000230	0.800000
80	0.000166	0.000004	0.000013	0.064396	0.925107	0.010116	0.000014	0.000000	0.000184	0.800000
90	0.000094	0.000001	0.000012	0.070558	0.920078	0.009124	0.000011	0.000000	0.000122	0.800000
0	0.012339	0.012379	0.012489	0.012465	0.900362	0.012689	0.012385	0.012447	0.012445	0.900000
10	0.005749	0.003991	0.004470	0.014414	0.949799	0.011775	0.003485	0.002644	0.003673	0.900000
20	0.002512	0.001067	0.001309	0.016629	0.965165	0.010384	0.001058	0.000464	0.001412	0.900000
30	0.001179	0.000261	0.000406	0.018671	0.969117	0.009386	0.000329	0.000109	0.000542	0.900000
40	0.000572	0.000068	0.000122	0.021266	0.969383	0.008241	0.000103	0.000022	0.000223	0.900000
50	0.000300	0.000027	0.000043	0.023480	0.968734	0.007260	0.000042	0.000000	0.000114	0.900000
60	0.000149	0.000006	0.000020	0.025909	0.967399	0.006416	0.000023	0.000000	0.000078	0.900000
70	0.000091	0.000000	0.000007	0.028614	0.965396	0.005832	0.000014	0.000000	0.000046	0.900000
80	0.000037	0.000000	0.000005	0.031209	0.963714	0.004999	0.000002	0.000000	0.000034	0.900000
90	0.000019	0.000000	0.000001	0.034357	0.961206	0.004396	0.000001	0.000000	0.000020	0.900000
