0	0.299577	0.299457	0.099932	0.301034	0.100000
10	0.284959	0.258294	0.111318	0.345429	0.100000
20	0.261459	0.198185	0.127599	0.412757	0.100000
30	0.239314	0.148044	0.140586	0.472056	0.100000
40	0.217919	0.109088	0.151620	0.521373	0.100000
50	0.200338	0.080036	0.160727	0.558899	0.100000
60	0.183129	0.058067	0.169597	0.589207	0.100000
70	0.169351	0.042258	0.176284	0.612107	0.100000
80	0.157636	0.031246	0.182682	0.628436	0.100000
90	0.147940	0.022777	0.189476	0.639807	0.100000
100	0.139019	0.017274	0.196297	0.647410	0.100000
110	0.132079	0.012968	0.201311	0.653642	0.100000
120	0.126026	0.009934	0.207350	0.656690	0.100000
130	0.120701	0.007892	0.212905	0.658502	0.100000
140	0.116095	0.006199	0.218211	0.659495	0.100000
150	0.112777	0.004833	0.222941	0.659449	0.100000
160	0.110247	0.003824	0.228400	0.657529	0.100000
170	0.108098	0.003136	0.233832	0.654934	0.100000
180	0.106157	0.002567	0.239736	0.651540	0.100000
190	0.104324	0.002138	0.246278	0.647260	0.100000
200	0.103547	0.001675	0.251925	0.642853	0.100000
210	0.102765	0.001382	0.258007	0.637846	0.100000
220	0.103034	0.001200	0.263287	0.632479	0.100000
230	0.103446	0.000981	0.268696	0.626877	0.100000
240	0.104560	0.000831	0.275604	0.619005	0.100000
250	0.105728	0.000673	0.282187	0.611412	0.100000
260	0.106746	0.000549	0.286844	0.605861	0.100000
270	0.108515	0.000503	0.291823	0.599159	0.100000
280	0.110412	0.000422	0.297754	0.591412	0.100000
290	0.112783	0.000376	0.303177	0.583664	0.100000
300	0.115246	0.000331	0.307973	0.576450	0.100000
310	0.118535	0.000324	0.312969	0.568172	0.100000
320	0.122124	0.000293	0.317714	0.559869	0.100000
330	0.125637	0.000212	0.322006	0.552145	0.100000
340	0.129311	0.000208	0.325421	0.545060	0.100000
350	0.133695	0.000197	0.328593	0.537515	0.100000
360	0.138139	0.000177	0.331779	0.529905	0.100000
370	0.143614	0.000136	0.335011	0.521239	0.100000
380	0.148804	0.000125	0.336900	0.514171	0.100000
390	0.153834	0.000101	0.340054	0.506011	0.100000
400	0.159846	0.000110	0.342482	0.497562	0.100000
410	0.165450	0.000084	0.345966	0.488500	0.100000
420	0.171712	0.000068	0.347011	0.481209	0.100000
430	0.177997	0.000055	0.347768	0.474180	0.100000
440	0.184967	0.000045	0.348321	0.466667	0.100000
450	0.191693	0.000040	0.348925	0.459342	0.100000
460	0.198340	0.000043	0.349665	0.451952	0.100000
470	0.206047	0.000033	0.350145	0.443775	0.100000
480	0.213189	0.000053	0.350023	0.436735	0.100000
490	0.220747	0.000041	0.350554	0.428658	0.100000
500	0.228486	0.000035	0.349807	0.421672	0.100000
510	0.236427	0.000031	0.348376	0.415166	0.100000
520	0.244783	0.000025	0.346856	0.408336	0.100000
530	0.253912	0.000015	0.344549	0.401524	0.100000
540	0.262422	0.000017	0.342094	0.395467	0.100000
550	0.271485	0.000016	0.337960	0.390539	0.100000
560	0.280955	0.000010	0.334417	0.384618	0.100000
570	0.290329	0.000005	0.330129	0.379537	0.100000
580	0.299662	0.000008	0.326792	0.373538	0.100000
590	0.308578	0.000005	0.323670	0.367747	0.100000
600	0.318521	0.000001	0.319127	0.362351	0.100000
610	0.328523	0.000003	0.314591	0.356883	0.100000
620	0.338149	0.000007	0.309065	0.352779	0.100000
630	0.347761	0.000002	0.303874	0.348363	0.100000
640	0.357549	0.000001	0.298345	0.344105	0.100000
650	0.368341	0.000000	0.291367	0.340292	0.100000
660	0.378185	0.000000	0.286057	0.335758	0.100000
670	0.387400	0.000000	0.280283	0.332317	0.100000
680	0.397133	0.000000	0.273126	0.329741	0.100000
690	0.407090	0.000000	0.266070	0.326840	0.100000
700	0.415960	0.000000	0.259845	0.324195	0.100000
710	0.425022	0.000000	0.252867	0.322111	0.100000
720	0.433611	0.000000	0.246165	0.320224	0.100000
730	0.442351	0.000000	0.238572	0.319077	0.100000
740	0.450974	0.000000	0.231747	0.317279	0.100000
750	0.459163	0.000000	0.224255	0.316582	0.100000
760	0.466893	0.000000	0.217646	0.315461	0.100000
770	0.473963	0.000000	0.210228	0.315809	0.100000
780	0.481836	0.000000	0.203102	0.315062	0.100000
790	0.488653	0.000000	0.196494	0.314853	0.100000
800	0.494591	0.000000	0.189247	0.316162	0.100000
810	0.501034	0.000000	0.182046	0.316920	0.100000
820	0.506666	0.000000	0.175943	0.317391	0.100000
830	0.512045	0.000000	0.169060	0.318895	0.100000
840	0.516389	0.000000	0.162084	0.321527	0.100000
850	0.520761	0.000000	0.156672	0.322567	0.100000
860	0.523211	0.000000	0.151304	0.325485	0.100000
870	0.527197	0.000000	0.145033	0.327770	0.100000
880	0.529604	0.000000	0.140601	0.329795	0.100000
890	0.532161	0.000000	0.135178	0.332661	0.100000
900	0.532743	0.000000	0.131792	0.335465	0.100000
910	0.533187	0.000000	0.127572	0.339241	0.100000
920	0.533910	0.000000	0.123545	0.342545	0.100000
930	0.534174	0.000000	0.119846	0.345980	0.100000
940	0.533488	0.000000	0.116027	0.350485	0.100000
950	0.532890	0.000000	0.112151	0.354959	0.100000
960	0.531669	0.000000	0.109142	0.359189	0.100000
970	0.529400	0.000000	0.105581	0.365019	0.100000
980	0.526333	0.000000	0.103065	0.370602	0.100000
990	0.523640	0.000000	0.100202	0.376158	0.100000
1000	0.520710	0.000000	0.098044	0.381246	0.100000
1010	0.517736	0.000000	0.096065	0.386199	0.100000
1020	0.514250	0.000000	0.093653	0.392097	0.100000
1030	0.510305	0.000000	0.092431	0.397264	0.100000
1040	0.505833	0.000000	0.090215	0.403952	0.100000
1050	0.500537	0.000000	0.089409	0.410054	0.100000
1060	0.495814	0.000000	0.088297	0.415889	0.100000
1070	0.490363	0.000000	0.086948	0.422689	0.100000
1080	0.484490	0.000000	0.085975	0.429535	0.100000
1090	0.479003	0.000000	0.084923	0.436074	0.100000
1100	0.472445	0.000000	0.084647	0.442908	0.100000
1110	0.466088	0.000000	0.083798	0.450114	0.100000
1120	0.460324	0.000000	0.083481	0.456195	0.100000
1130	0.453189	0.000000	0.083289	0.463522	0.100000
1140	0.446214	0.000000	0.082632	0.471154	0.100000
1150	0.439365	0.000000	0.083640	0.476995	0.100000
1160	0.432064	0.000000	0.083613	0.484323	0.100000
1170	0.425333	0.000000	0.083808	0.490859	0.100000
1180	0.417770	0.000000	0.084107	0.498123	0.100000
1190	0.410807	0.000000	0.083936	0.505257	0.100000
1200	0.403442	0.000000	0.084048	0.512510	0.100000
1210	0.395849	0.000000	0.084825	0.519326	0.100000
1220	0.388950	0.000000	0.085215	0.525835	0.100000
1230	0.380885	0.000000	0.085854	0.533261	0.100000
1240	0.373120	0.000000	0.086510	0.540370	0.100000
1250	0.365148	0.000000	0.087390	0.547462	0.100000
1260	0.358203	0.000000	0.088300	0.553497	0.100000
1270	0.350765	0.000000	0.089158	0.560077	0.100000
1280	0.343583	0.000000	0.090497	0.565920	0.100000
1290	0.336382	0.000000	0.091513	0.572105	0.100000
1300	0.329399	0.000000	0.092864	0.577737	0.100000
1310	0.322287	0.000000	0.094350	0.583363	0.100000
1320	0.315701	0.000000	0.095351	0.588948	0.100000
1330	0.308970	0.000000	0.096553	0.594477	0.100000
1340	0.301965	0.000000	0.098293	0.599742	0.100000
1350	0.295191	0.000000	0.099690	0.605119	0.100000
1360	0.288502	0.000000	0.101307	0.610191	0.100000
1370	0.281692	0.000000	0.102958	0.615350	0.100000
1380	0.275383	0.000000	0.104041	0.620576	0.100000
1390	0.268980	0.000000	0.105748	0.625272	0.100000
1400	0.262723	0.000000	0.107528	0.629749	0.100000
1410	0.256648	0.000000	0.109040	0.634312	0.100000
1420	0.250498	0.000000	0.111055	0.638447	0.100000
1430	0.244297	0.000000	0.113131	0.642572	0.100000
1440	0.238193	0.000000	0.114819	0.646988	0.100000
1450	0.232402	0.000000	0.116566	0.651032	0.100000
1460	0.226644	0.000000	0.118670	0.654686	0.100000
1470	0.221378	0.000000	0.120988	0.657634	0.100000
1480	0.216113	0.000000	0.122695	0.661192	0.100000
1490	0.210945	0.000000	0.124365	0.664690	0.100000
1500	0.205492	0.000000	0.127157	0.667351	0.100000
1510	0.200176	0.000000	0.129961	0.669863	0.100000
1520	0.195467	0.000000	0.132368	0.672165	0.100000
1530	0.191050	0.000000	0.134702	0.674248	0.100000
1540	0.186206	0.000000	0.137750	0.676044	0.100000
1550	0.182359	0.000000	0.139747	0.677894	0.100000
1560	0.178039	0.000000	0.143094	0.678867	0.100000
1570	0.174360	0.000000	0.144905	0.680735	0.100000
1580	0.170677	0.000000	0.147304	0.682019	0.100000
1590	0.167758	0.000000	0.149762	0.682480	0.100000
1600	0.164627	0.000000	0.152661	0.682712	0.100000
