30	0.022098	0.009774	0.018308	0.103882	0.684950	0.088030	0.014898	0.007390	0.050670	0.400000
40	0.013993	0.004138	0.010967	0.105889	0.718041	0.085498	0.008655	0.003293	0.049526	0.400000
50	0.008823	0.001885	0.006408	0.106295	0.737915	0.082643	0.005440	0.001763	0.048828	0.400000
60	0.005595	0.000809	0.003992	0.105298	0.752507	0.079274	0.003571	0.000986	0.047968	0.400000
70	0.003534	0.000377	0.002393	0.104820	0.762007	0.076386	0.002292	0.000613	0.047578	0.400000
80	0.002289	0.000164	0.001579	0.103996	0.769437	0.073465	0.001570	0.000330	0.047170	0.400000
90	0.001471	0.000082	0.000997	0.103473	0.775106	0.071300	0.001124	0.000187	0.046260	0.400000
0	0.062888	0.062292	0.062548	0.062336	0.499796	0.062435	0.062669	0.062604	0.062432	0.500000
10	0.041150	0.034026	0.038438	0.075023	0.639723	0.072164	0.031602	0.026567	0.041307	0.500000
20	0.023175	0.014262	0.020979	0.080580	0.727253	0.074454	0.015655	0.010103	0.033539	0.500000
30	0.013192	0.005497	0.011329	0.083004	0.772322	0.073539	0.008012	0.003782	0.029323	0.500000
40	0.007550	0.002023	0.006188	0.083325	0.795798	0.072738	0.004163	0.001546	0.026669	0.500000
50	0.004346	0.000855	0.003481	0.083596	0.808637	0.071179	0.002517	0.000691	0.024698	0.500000
60	0.002694	0.000352	0.002014	0.083795	0.816696	0.069628	0.001435	0.000285	0.023101	0.500000
70	0.001644	0.000133	0.001143	0.083549	0.822685	0.067600	0.000923	0.000166	0.022157	0.500000
80	0.000966	0.000049	0.000657	0.083364	0.827103	0.066024	0.000599	0.000080	0.021158	0.500000
90	0.000656	0.000025	0.000410	0.083118	0.830121	0.064812	0.000460	0.000031	0.020367	0.500000
0	0.050160	0.049753	0.050078	0.050137	0.600279	0.049996	0.049968	0.050178	0.049451	0.600000
10	0.029590	0.024383	0.028175	0.058589	0.734675	0.057081	0.021115	0.018141	0.028251	0.600000
20	0.014658	0.008726	0.013980	0.062514	0.807518	0.058098	0.008672	0.005627	0.020207	0.600000
30	0.007464	0.003004	0.006742	0.063433	0.839823	0.058142	0.003804	0.001722	0.015866	0.600000
40	0.003677	0.000985	0.003230	0.063718	0.855443	0.057514	0.001688	0.000584	0.013161	0.600000
50	0.001865	0.000336	0.001747	0.063635	0.862692	0.057230	0.000815	0.000268	0.011412	0.600000
60	0.000906	0.000131	0.000899	0.064467	0.866479	0.056411	0.000477	0.000104	0.010126	0.600000
70	0.000525	0.000053	0.000486	0.064113	0.869385	0.055946	0.000264	0.000060	0.009168	0.600000
80	0.000266	0.000022	0.000277	0.063534	0.871609	0.055697	0.000167	0.000034	0.008394	0.600000
90	0.000184	0.000016	0.000172	0.063913	0.872494	0.055241	0.000133	0.000036	0.007811	0.600000
0	0.037503	0.037539	0.037559	0.037419	0.700385	0.037437	0.037468	0.037491	0.037199	0.700000
10	0.019901	0.016118	0.019058	0.042124	0.817718	0.042186	0.013585	0.011267	0.018043	0.700000
20	0.008947	0.005112	0.008646	0.043884	0.871191	0.043211	0.004691	0.002989	0.011329	0.700000
30	0.003889	0.001597	0.003930	0.044762	0.892168	0.043192	0.001813	0.000818	0.007831	0.700000
40	0.001734	0.000488	0.001838	0.044757	0.901592	0.042901	0.000729	0.000258	0.005703	0.700000
50	0.000766	0.000161	0.000912	0.044790	0.905946	0.042634	0.000310	0.000083	0.004398	0.700000
60	0.000364	0.000043	0.000424	0.044829	0.908370	0.042163	0.000143	0.000025	0.003639	0.700000
70	0.000196	0.000015	0.000203	0.044602	0.909861	0.042032	0.000075	0.000008	0.003008	0.700000
80	0.000119	0.000002	0.000083	0.045132	0.910722	0.041307	0.000026	0.000001	0.002608	0.700000
90	0.000066	0.000001	0.000032	0.044847	0.911343	0.041328	0.000008	0.000000	0.002375	0.700000
0	0.024970	0.024912	0.025224	0.025140	0.799349	0.025247	0.025416	0.025009	0.024733	0.800000
10	0.011516	0.009177	0.011268	0.027406	0.888754	0.027875	0.007660	0.006424	0.009920	0.800000
20	0.004632	0.002687	0.004501	0.028447	0.922890	0.027836	0.002247	0.001388	0.005372	0.800000
30	0.002010	0.000749	0.001918	0.028609	0.934027	0.028481	0.000683	0.000318	0.003205	0.800000
40	0.000840	0.000214	0.000808	0.028728	0.938806	0.028139	0.000208	0.000096	0.002161	0.800000
50	0.000345	0.000055	0.000351	0.028386	0.940856	0.028352	0.000083	0.000018	0.001554	0.800000
60	0.000132	0.000027	0.000140	0.028673	0.941366	0.028432	0.000054	0.000006	0.001170	0.800000
70	0.000083	0.000003	0.000061	0.028539	0.941559	0.028733	0.000034	0.000003	0.000985	0.800000
80	0.000048	0.000000	0.000035	0.028645	0.941740	0.028665	0.000021	0.000000	0.000846	0.800000
90	0.000025	0.000000	0.000007	0.028946	0.942164	0.028153	0.000007	0.000000	0.000698	0.800000
0	0.012339	0.012379	0.012489	0.012465	0.900362	0.012689	0.012385	0.012447	0.012445	0.900000
10	0.005114	0.004049	0.005148	0.012998	0.949333	0.013265	0.003120	0.002614	0.004359	0.900000
20	0.001894	0.001051	0.001790	0.013206	0.965673	0.013037	0.000801	0.000492	0.002056	0.900000
30	0.000674	0.000260	0.000611	0.013143	0.970517	0.013349	0.000239	0.000069	0.001138	0.900000
40	0.000275	0.000053	0.000272	0.013104	0.972083	0.013496	0.000064	0.000008	0.000645	0.900000
50	0.000077	0.000012	0.000124	0.013159	0.972565	0.013646	0.000025	0.000001	0.000391	0.900000
60	0.000030	0.000009	0.000038	0.012971	0.973020	0.013691	0.000004	0.000000	0.000237	0.900000
70	0.000012	0.000004	0.000019	0.012920	0.972979	0.013914	0.000001	0.000000	0.000151	0.900000
80	0.000003	0.000001	0.000007	0.012936	0.972958	0.013978	0.000003	0.000000	0.000114	0.900000
90	0.000000	0.000000	0.000003	0.012770	0.972968	0.014169	0.000000	0.000000	0.000090	0.900000
