40	0.007574	0.000514	0.000471	0.108241	0.867639	0.012981	0.001654	0.000154	0.000772	0.700000
50	0.005163	0.000178	0.000154	0.131105	0.852809	0.009434	0.000759	0.000053	0.000345	0.700000
60	0.003889	0.000061	0.000054	0.155877	0.832878	0.006699	0.000396	0.000008	0.000138	0.700000
70	0.003010	0.000031	0.000026	0.182885	0.808900	0.004844	0.000235	0.000004	0.000065	0.700000
80	0.002371	0.000013	0.000006	0.212921	0.781214	0.003328	0.000117	0.000000	0.000030	0.700000
90	0.002013	0.000006	0.000002	0.246044	0.749570	0.002287	0.000070	0.000000	0.000008	0.700000
0	0.024970	0.024912	0.025224	0.025140	0.799349	0.025247	0.025416	0.025009	0.024733	0.800000
10	0.015091	0.009600	0.008496	0.033788	0.889170	0.021139	0.009541	0.006131	0.007044	0.800000
20	0.009306	0.002674	0.002333	0.044938	0.917574	0.015562	0.004006	0.001288	0.002319	0.800000
30	0.005626	0.000780	0.000635	0.056019	0.922251	0.011907	0.001696	0.000261	0.000825	0.800000
40	0.003540	0.000245	0.000194	0.069127	0.917527	0.008371	0.000666	0.000041	0.000289	0.800000
50	0.002170	0.000081	0.000052	0.083838	0.907055	0.006383	0.000289	0.000016	0.000116	0.800000
60	0.001413	0.000042	0.000031	0.100570	0.893210	0.004513	0.000156	0.000000	0.000065	0.800000
70	0.001020	0.000016	0.000011	0.119670	0.875905	0.003267	0.000076	0.000004	0.000031	0.800000
80	0.000727	0.000002	0.000007	0.141012	0.855716	0.002492	0.000037	0.000001	0.000006	0.800000
90	0.000523	0.000000	0.000002	0.164952	0.832720	0.001777	0.000026	0.000000	0.000000	0.800000
0	0.012339	0.012379	0.012489	0.012465	0.900362	0.012689	0.012385	0.012447	0.012445	0.900000
10	0.006654	0.004061	0.003669	0.016185	0.949343	0.010224	0.004125	0.002595	0.003144	0.900000
20	0.003497	0.001011	0.000898	0.021061	0.962984	0.007544	0.001505	0.000508	0.000992	0.900000
30	0.002022	0.000219	0.000225	0.026826	0.964066	0.005673	0.000556	0.000073	0.000340	0.900000
40	0.001219	0.000062	0.000065	0.032940	0.961131	0.004252	0.000205	0.000009	0.000117	0.900000
50	0.000717	0.000013	0.000020	0.039989	0.955854	0.003278	0.000083	0.000001	0.000045	0.900000
60	0.000415	0.000002	0.000008	0.048092	0.949125	0.002328	0.000020	0.000000	0.000010	0.900000
70	0.000243	0.000001	0.000005	0.058304	0.939712	0.001723	0.000011	0.000000	0.000001	0.900000
80	0.000143	0.000000	0.000001	0.068894	0.929632	0.001319	0.000008	0.000000	0.000003	0.900000
90	0.000101	0.000000	0.000000	0.081318	0.917582	0.000997	0.000000	0.000000	0.000002	0.900000
