0.299577	0.099932	0.301034	0.289482	0.111810	0.343217
0.289482	0.111810	0.343217	0.270310	0.130227	0.404071
0.270310	0.130227	0.404071	0.253738	0.144159	0.456195
0.253738	0.144159	0.456195	0.237895	0.156619	0.497981
0.237895	0.156619	0.497981	0.224375	0.166515	0.529988
0.224375	0.166515	0.529988	0.211637	0.175801	0.553552
0.211637	0.175801	0.553552	0.201406	0.183907	0.571342
0.201406	0.183907	0.571342	0.192608	0.191207	0.583866
0.192608	0.191207	0.583866	0.186698	0.198287	0.590771
0.186698	0.198287	0.590771	0.181063	0.205037	0.595449
0.181063	0.205037	0.595449	0.177156	0.212011	0.596484
0.177156	0.212011	0.596484	0.174453	0.218727	0.595647
0.174453	0.218727	0.595647	0.172346	0.224392	0.594399
0.172346	0.224392	0.594399	0.171972	0.229682	0.591284
0.171972	0.229682	0.591284	0.172336	0.236120	0.585734
0.172336	0.236120	0.585734	0.173328	0.241099	0.580774
0.173328	0.241099	0.580774	0.175046	0.245678	0.575415
0.175046	0.245678	0.575415	0.176677	0.251675	0.568415
0.176677	0.251675	0.568415	0.180023	0.255902	0.561447
0.180023	0.255902	0.561447	0.183178	0.261530	0.553144
0.183178	0.261530	0.553144	0.187123	0.266103	0.544922
0.187123	0.266103	0.544922	0.191598	0.269431	0.537401
0.191598	0.269431	0.537401	0.196729	0.273810	0.528022
0.196729	0.273810	0.528022	0.202268	0.278325	0.518194
0.202268	0.278325	0.518194	0.207616	0.281585	0.509758
0.207616	0.281585	0.509758	0.214063	0.285081	0.499995
0.214063	0.285081	0.499995	0.220960	0.287580	0.490680
0.220960	0.287580	0.490680	0.228311	0.289105	0.481875
0.228311	0.289105	0.481875	0.236363	0.290460	0.472540
0.236363	0.290460	0.472540	0.244021	0.292340	0.463116
0.244021	0.292340	0.463116	0.252784	0.293268	0.453485
0.252784	0.293268	0.453485	0.262205	0.293929	0.443446
0.262205	0.293929	0.443446	0.272059	0.293261	0.434314
0.272059	0.293261	0.434314	0.282572	0.291702	0.425406
0.282572	0.291702	0.425406	0.292658	0.290183	0.416859
0.292658	0.290183	0.416859	0.303339	0.288043	0.408360
0.303339	0.288043	0.408360	0.313937	0.286192	0.399610
0.313937	0.286192	0.399610	0.324776	0.283721	0.391268
0.324776	0.283721	0.391268	0.336745	0.280693	0.382346
0.336745	0.280693	0.382346	0.347882	0.276785	0.375129
0.347882	0.276785	0.375129	0.360008	0.272946	0.366871
0.360008	0.272946	0.366871	0.371487	0.268052	0.360317
0.371487	0.268052	0.360317	0.383235	0.263507	0.353103
0.383235	0.263507	0.353103	0.394753	0.258311	0.346800
0.394753	0.258311	0.346800	0.407030	0.252947	0.339906
0.407030	0.252947	0.339906	0.419318	0.246905	0.333671
0.419318	0.246905	0.333671	0.431108	0.241483	0.327303
0.431108	0.241483	0.327303	0.443351	0.235400	0.321153
0.443351	0.235400	0.321153	0.456573	0.228795	0.314548
0.456573	0.228795	0.314548	0.468127	0.221268	0.310499
0.468127	0.221268	0.310499	0.479576	0.215388	0.304952
0.479576	0.215388	0.304952	0.491726	0.207907	0.300285
0.491726	0.207907	0.300285	0.502795	0.201233	0.295881
0.502795	0.201233	0.295881	0.514088	0.194345	0.291477
0.514088	0.194345	0.291477	0.524791	0.187492	0.287657
0.524791	0.187492	0.287657	0.534276	0.180639	0.285039
0.534276	0.180639	0.285039	0.544784	0.172993	0.282192
0.544784	0.172993	0.282192	0.555222	0.166436	0.278320
0.555222	0.166436	0.278320	0.564910	0.159447	0.275628
0.564910	0.159447	0.275628	0.573145	0.153735	0.273106
0.573145	0.153735	0.273106	0.582317	0.146313	0.271361
0.582317	0.146313	0.271361	0.589937	0.140112	0.269941
0.589937	0.140112	0.269941	0.597468	0.134294	0.268229
0.597468	0.134294	0.268229	0.603257	0.129074	0.267662
0.603257	0.129074	0.267662	0.610370	0.122935	0.266680
0.610370	0.122935	0.266680	0.615570	0.117329	0.267089
0.615570	0.117329	0.267089	0.620599	0.111768	0.267628
0.620599	0.111768	0.267628	0.624926	0.106606	0.268466
0.624926	0.106606	0.268466	0.628574	0.102610	0.268816
0.628574	0.102610	0.268816	0.632046	0.098235	0.269718
0.632046	0.098235	0.269718	0.634510	0.094046	0.271443
0.634510	0.094046	0.271443	0.637204	0.089642	0.273154
