10	0.049790	0.034648	0.031271	0.089041	0.641588	0.059482	0.036777	0.025775	0.031628	0.500000
20	0.038018	0.014533	0.012665	0.116904	0.722812	0.048299	0.021096	0.008535	0.017138	0.500000
30	0.028323	0.005733	0.005183	0.142818	0.756665	0.037589	0.011660	0.002545	0.009484	0.500000
40	0.021523	0.002206	0.002047	0.169491	0.762957	0.029164	0.006431	0.000812	0.005369	0.500000
50	0.016258	0.000870	0.000827	0.197769	0.755471	0.022240	0.003460	0.000252	0.002853	0.500000
60	0.012918	0.000378	0.000377	0.227334	0.738482	0.016967	0.001799	0.000067	0.001678	0.500000
70	0.010963	0.000171	0.000196	0.258900	0.715229	0.012601	0.000955	0.000027	0.000958	0.500000
80	0.009083	0.000066	0.000104	0.291340	0.688561	0.009703	0.000525	0.000006	0.000612	0.500000
90	0.008052	0.000033	0.000048	0.324973	0.659129	0.007130	0.000256	0.000001	0.000378	0.500000
0	0.050160	0.049753	0.050078	0.050137	0.600279	0.049996	0.049968	0.050178	0.049451	0.600000
10	0.036159	0.024378	0.022552	0.069360	0.736655	0.046671	0.025133	0.017480	0.021612	0.600000
20	0.024474	0.008614	0.008067	0.089634	0.804105	0.037228	0.012432	0.004877	0.010569	0.600000
30	0.016613	0.002991	0.002928	0.109773	0.825912	0.028827	0.006213	0.001422	0.005321	0.600000
40	0.011326	0.001036	0.001090	0.131005	0.826792	0.022454	0.003071	0.000396	0.002830	0.600000
50	0.007894	0.000327	0.000464	0.153109	0.817920	0.017072	0.001586	0.000103	0.001525	0.600000
60	0.005537	0.000124	0.000203	0.176863	0.802169	0.013400	0.000840	0.000039	0.000825	0.600000
70	0.004392	0.000039	0.000071	0.202314	0.781930	0.010366	0.000401	0.000014	0.000473	0.600000
80	0.003481	0.000024	0.000038	0.229036	0.759048	0.007897	0.000198	0.000000	0.000278	0.600000
90	0.002870	0.000017	0.000017	0.257485	0.733432	0.005913	0.000087	0.000001	0.000178	0.600000
0	0.037503	0.037539	0.037559	0.037419	0.700385	0.037437	0.037468	0.037491	0.037199	0.700000
10	0.023810	0.016275	0.015278	0.050155	0.818319	0.034756	0.016260	0.011116	0.014031	0.700000
20	0.014455	0.005001	0.004972	0.064914	0.867192	0.027495	0.007533	0.002644	0.005794	0.700000
30	0.009027	0.001614	0.001649	0.078731	0.880945	0.021561	0.003304	0.000657	0.002512	0.700000
40	0.005559	0.000527	0.000479	0.094638	0.879172	0.016920	0.001373	0.000161	0.001171	0.700000
50	0.003627	0.000169	0.000175	0.110434	0.870902	0.013482	0.000579	0.000032	0.000600	0.700000
60	0.002461	0.000052	0.000068	0.128609	0.857778	0.010520	0.000276	0.000008	0.000228	0.700000
70	0.001732	0.000015	0.000021	0.149217	0.840706	0.008058	0.000157	0.000001	0.000093	0.700000
80	0.001369	0.000009	0.000004	0.170645	0.821674	0.006198	0.000064	0.000000	0.000037	0.700000
90	0.001150	0.000008	0.000004	0.194101	0.799922	0.004756	0.000037	0.000000	0.000022	0.700000
0	0.024970	0.024912	0.025224	0.025140	0.799349	0.025247	0.025416	0.025009	0.024733	0.800000
10	0.014485	0.009289	0.008869	0.033293	0.888688	0.022124	0.009203	0.006148	0.007901	0.800000
20	0.008056	0.002622	0.002505	0.042466	0.919230	0.017317	0.003614	0.001343	0.002847	0.800000
30	0.004457	0.000740	0.000776	0.051607	0.926019	0.013565	0.001436	0.000294	0.001106	0.800000
40	0.002585	0.000220	0.000258	0.061169	0.924221	0.010392	0.000620	0.000043	0.000492	0.800000
50	0.001608	0.000061	0.000084	0.072294	0.917151	0.008307	0.000240	0.000007	0.000248	0.800000
60	0.000916	0.000014	0.000024	0.084920	0.907454	0.006412	0.000113	0.000004	0.000143	0.800000
70	0.000627	0.000006	0.000008	0.098287	0.895888	0.005032	0.000062	0.000001	0.000089	0.800000
80	0.000487	0.000003	0.000003	0.112928	0.882388	0.004107	0.000028	0.000000	0.000056	0.800000
90	0.000437	0.000000	0.000003	0.128854	0.867394	0.003250	0.000017	0.000000	0.000045	0.800000
0	0.012339	0.012379	0.012489	0.012465	0.900362	0.012689	0.012385	0.012447	0.012445	0.900000
10	0.006255	0.004064	0.003966	0.015555	0.949563	0.010900	0.003866	0.002611	0.003220	0.900000
20	0.003248	0.000986	0.001075	0.019618	0.963688	0.008533	0.001321	0.000496	0.001035	0.900000
30	0.001666	0.000298	0.000295	0.024214	0.965905	0.006675	0.000481	0.000083	0.000383	0.900000
40	0.000888	0.000085	0.000071	0.028727	0.964717	0.005190	0.000193	0.000018	0.000111	0.900000
50	0.000453	0.000020	0.000019	0.034337	0.960907	0.004139	0.000059	0.000008	0.000058	0.900000
60	0.000260	0.000010	0.000003	0.040903	0.955682	0.003096	0.000023	0.000001	0.000022	0.900000
70	0.000155	0.000002	0.000001	0.047591	0.949806	0.002429	0.000007	0.000000	0.000009	0.900000
80	0.000100	0.000000	0.000010	0.055067	0.942915	0.001903	0.000004	0.000000	0.000001	0.900000
90	0.000071	0.000000	0.000006	0.063009	0.935295	0.001619	0.000000	0.000000	0.000000	0.900000
