90	0.127159	0.004961	0.005570	0.343135	0.403524	0.022076	0.022548	0.001583	0.069444
90	0.048474	0.001151	0.002279	0.328758	0.549511	0.025775	0.007024	0.000344	0.036684
90	0.017752	0.000317	0.000944	0.294981	0.639445	0.027421	0.002523	0.000073	0.016544
90	0.006986	0.000082	0.000362	0.252275	0.708485	0.024445	0.000913	0.000026	0.006426
90	0.002811	0.000019	0.000136	0.205601	0.765315	0.022379	0.000307	0.000012	0.003420
90	0.000800	0.000012	0.000027	0.156476	0.823297	0.018136	0.000138	0.000000	0.001114
90	0.000318	0.000001	0.000028	0.110524	0.875631	0.013233	0.000036	0.000000	0.000229
90	0.000094	0.000001	0.000012	0.070558	0.920078	0.009124	0.000011	0.000000	0.000122
90	0.000019	0.000000	0.000001	0.034357	0.961206	0.004396	0.000001	0.000000	0.000020
