90	0.287444	0.004152	0.001518	0.457813	0.229355	0.003488	0.012376	0.000241	0.003613
90	0.136086	0.001197	0.000537	0.505647	0.345366	0.003913	0.005202	0.000052	0.002000
90	0.065030	0.000407	0.000287	0.497707	0.428718	0.004501	0.002415	0.000003	0.000932
90	0.029457	0.000174	0.000095	0.455518	0.509296	0.004148	0.000930	0.000010	0.000372
90	0.012441	0.000055	0.000034	0.396730	0.586903	0.003318	0.000358	0.000003	0.000158
90	0.005169	0.000017	0.000018	0.329175	0.662061	0.003279	0.000207	0.000000	0.000074
90	0.002013	0.000006	0.000002	0.246044	0.749570	0.002287	0.000070	0.000000	0.000008
90	0.000523	0.000000	0.000002	0.164952	0.832720	0.001777	0.000026	0.000000	0.000000
90	0.000101	0.000000	0.000000	0.081318	0.917582	0.000997	0.000000	0.000000	0.000002
