0	0.299577	0.299457	0.099932	0.301034	0.100000
10	0.292912	0.255577	0.112455	0.339056	0.100000
20	0.279759	0.194184	0.131353	0.394704	0.100000
30	0.267985	0.144898	0.146913	0.440204	0.100000
40	0.258269	0.106414	0.159861	0.475456	0.100000
50	0.250161	0.078839	0.170533	0.500467	0.100000
60	0.244277	0.058413	0.180488	0.516822	0.100000
70	0.238942	0.043645	0.189564	0.527849	0.100000
80	0.236035	0.033413	0.197097	0.533455	0.100000
90	0.234260	0.025516	0.204500	0.535724	0.100000
100	0.233611	0.019991	0.211339	0.535059	0.100000
110	0.233743	0.015634	0.217018	0.533605	0.100000
120	0.236119	0.012577	0.222543	0.528761	0.100000
130	0.239616	0.009947	0.228086	0.522351	0.100000
140	0.244524	0.008031	0.234128	0.513317	0.100000
150	0.250114	0.006696	0.237566	0.505624	0.100000
160	0.257145	0.005512	0.241268	0.496075	0.100000
170	0.264841	0.004606	0.243909	0.486644	0.100000
180	0.273034	0.003913	0.246213	0.476840	0.100000
190	0.282438	0.003383	0.248529	0.465650	0.100000
200	0.291985	0.002865	0.249568	0.455582	0.100000
210	0.302093	0.002485	0.250526	0.444896	0.100000
220	0.313388	0.002114	0.250419	0.434079	0.100000
230	0.324996	0.001820	0.249993	0.423191	0.100000
240	0.337117	0.001599	0.249334	0.411950	0.100000
250	0.349740	0.001349	0.247220	0.401691	0.100000
260	0.363998	0.001243	0.244800	0.389959	0.100000
270	0.376422	0.001061	0.242546	0.379971	0.100000
280	0.390436	0.000969	0.239919	0.368676	0.100000
290	0.403480	0.000902	0.236340	0.359278	0.100000
300	0.418528	0.000786	0.231282	0.349404	0.100000
310	0.432664	0.000670	0.227348	0.339318	0.100000
320	0.447614	0.000566	0.222656	0.329164	0.100000
330	0.462238	0.000524	0.217175	0.320063	0.100000
340	0.477201	0.000483	0.210460	0.311856	0.100000
350	0.492071	0.000406	0.204481	0.303042	0.100000
360	0.506589	0.000346	0.197922	0.295143	0.100000
370	0.520917	0.000306	0.192094	0.286683	0.100000
380	0.535277	0.000286	0.185275	0.279162	0.100000
390	0.549055	0.000266	0.178224	0.272455	0.100000
400	0.562730	0.000227	0.171913	0.265130	0.100000
410	0.575892	0.000200	0.165260	0.258648	0.100000
420	0.590389	0.000157	0.157005	0.252449	0.100000
430	0.603659	0.000152	0.150098	0.246091	0.100000
440	0.616715	0.000134	0.142984	0.240167	0.100000
450	0.628763	0.000108	0.136307	0.234822	0.100000
460	0.639579	0.000100	0.130177	0.230144	0.100000
470	0.650219	0.000124	0.123622	0.226035	0.100000
