90	0.085257	0.004623	0.006935	0.268717	0.441607	0.032295	0.024838	0.002803	0.132925
90	0.028603	0.001080	0.003129	0.257893	0.595000	0.038618	0.008434	0.000692	0.066551
90	0.011018	0.000347	0.001248	0.224368	0.688715	0.040430	0.002883	0.000185	0.030806
90	0.004245	0.000094	0.000497	0.190494	0.752249	0.037255	0.000980	0.000053	0.014133
90	0.001642	0.000024	0.000182	0.157121	0.800454	0.034027	0.000317	0.000022	0.006211
90	0.000610	0.000008	0.000067	0.118879	0.851149	0.027140	0.000083	0.000000	0.002064
90	0.000167	0.000000	0.000015	0.085426	0.893021	0.020593	0.000033	0.000002	0.000743
90	0.000089	0.000000	0.000007	0.051491	0.934403	0.013819	0.000012	0.000001	0.000178
90	0.000021	0.000000	0.000000	0.025046	0.968307	0.006619	0.000000	0.000000	0.000007
