60	0.022007	0.002215	0.004649	0.192685	0.669619	0.056430	0.009151	0.001389	0.041855	0.300000
70	0.017501	0.001061	0.002775	0.203540	0.679876	0.050640	0.006178	0.000697	0.037732	0.300000
80	0.013782	0.000591	0.001780	0.215039	0.685243	0.044877	0.004138	0.000363	0.034187	0.300000
90	0.011018	0.000347	0.001248	0.224368	0.688715	0.040430	0.002883	0.000185	0.030806	0.300000
0	0.075051	0.075125	0.074772	0.074833	0.399974	0.075630	0.075178	0.074957	0.074480	0.400000
10	0.059324	0.046563	0.048041	0.098595	0.530951	0.081754	0.046285	0.036750	0.051737	0.400000
20	0.042566	0.021829	0.026640	0.116025	0.630653	0.076780	0.028818	0.015786	0.040903	0.400000
30	0.029812	0.009485	0.014570	0.129875	0.688069	0.070438	0.017372	0.006383	0.033996	0.400000
40	0.020936	0.004147	0.007816	0.141340	0.721238	0.063095	0.010162	0.002483	0.028783	0.400000
50	0.014769	0.001785	0.004349	0.151640	0.737669	0.057823	0.006081	0.001099	0.024785	0.400000
60	0.010420	0.000842	0.002533	0.162052	0.747031	0.051904	0.003769	0.000420	0.021029	0.400000
70	0.007698	0.000419	0.001398	0.171294	0.752134	0.046179	0.002317	0.000219	0.018342	0.400000
80	0.005641	0.000178	0.000725	0.180603	0.753351	0.041740	0.001530	0.000102	0.016130	0.400000
90	0.004245	0.000094	0.000497	0.190494	0.752249	0.037255	0.000980	0.000053	0.014133	0.400000
0	0.062888	0.062292	0.062548	0.062336	0.499796	0.062435	0.062669	0.062604	0.062432	0.500000
10	0.043935	0.034301	0.036239	0.080701	0.640940	0.067340	0.033363	0.026126	0.037055	0.500000
20	0.027815	0.013906	0.017747	0.094965	0.728878	0.063721	0.017361	0.009188	0.026419	0.500000
30	0.017540	0.005369	0.008389	0.104294	0.773339	0.058949	0.008947	0.003284	0.019889	0.500000
40	0.011265	0.002091	0.004254	0.113799	0.793084	0.054377	0.004628	0.001100	0.015402	0.500000
50	0.007270	0.000866	0.002197	0.122705	0.801771	0.049827	0.002595	0.000467	0.012302	0.500000
60	0.004744	0.000357	0.001251	0.130918	0.806072	0.044870	0.001530	0.000175	0.010083	0.500000
70	0.003256	0.000132	0.000680	0.140094	0.805687	0.040683	0.000909	0.000078	0.008481	0.500000
80	0.002336	0.000056	0.000344	0.148653	0.803490	0.037423	0.000494	0.000032	0.007172	0.500000
90	0.001642	0.000024	0.000182	0.157121	0.800454	0.034027	0.000317	0.000022	0.006211	0.500000
0	0.050160	0.049753	0.050078	0.050137	0.600279	0.049996	0.049968	0.050178	0.049451	0.600000
10	0.031390	0.024150	0.025907	0.063144	0.735652	0.053114	0.022479	0.018051	0.026113	0.600000
20	0.017732	0.008665	0.011495	0.072151	0.808097	0.049707	0.010256	0.005420	0.016477	0.600000
30	0.010269	0.003080	0.005199	0.079600	0.838636	0.045765	0.004643	0.001544	0.011264	0.600000
40	0.005777	0.000994	0.002375	0.086289	0.851961	0.041893	0.002221	0.000481	0.008009	0.600000
50	0.003385	0.000349	0.001127	0.092115	0.857266	0.038780	0.001019	0.000171	0.005788	0.600000
60	0.001979	0.000135	0.000558	0.098579	0.858523	0.035290	0.000560	0.000062	0.004314	0.600000
70	0.001214	0.000048	0.000260	0.105196	0.857278	0.032351	0.000295	0.000022	0.003336	0.600000
80	0.000832	0.000028	0.000137	0.112005	0.854506	0.029752	0.000162	0.000004	0.002574	0.600000
90	0.000610	0.000008	0.000067	0.118879	0.851149	0.027140	0.000083	0.000000	0.002064	0.600000
0	0.037503	0.037539	0.037559	0.037419	0.700385	0.037437	0.037468	0.037491	0.037199	0.700000
10	0.021189	0.015960	0.017229	0.045320	0.819062	0.039105	0.014321	0.011090	0.016724	0.700000
20	0.010816	0.004980	0.006827	0.051175	0.871832	0.036768	0.005566	0.002801	0.009235	0.700000
30	0.005403	0.001508	0.002623	0.055922	0.892373	0.033674	0.002181	0.000724	0.005592	0.700000
40	0.002887	0.000472	0.001112	0.060846	0.898966	0.031017	0.000885	0.000189	0.003626	0.700000
50	0.001510	0.000148	0.000477	0.065081	0.901124	0.028788	0.000402	0.000061	0.002409	0.700000
60	0.000794	0.000041	0.000204	0.069939	0.900716	0.026390	0.000209	0.000024	0.001683	0.700000
70	0.000472	0.000011	0.000093	0.075115	0.898411	0.024543	0.000093	0.000008	0.001254	0.700000
80	0.000291	0.000002	0.000038	0.080294	0.896251	0.022122	0.000054	0.000001	0.000947	0.700000
90	0.000167	0.000000	0.000015	0.085426	0.893021	0.020593	0.000033	0.000002	0.000743	0.700000
0	0.024970	0.024912	0.025224	0.025140	0.799349	0.025247	0.025416	0.025009	0.024733	0.800000
10	0.012451	0.009308	0.010306	0.029452	0.889072	0.025564	0.008156	0.006287	0.009404	0.800000
20	0.005669	0.002608	0.003685	0.032342	0.923135	0.023821	0.002714	0.001473	0.004553	0.800000
30	0.002718	0.000743	0.001400	0.035162	0.934283	0.022188	0.000945	0.000305	0.002256	0.800000
40	0.001330	0.000238	0.000581	0.037898	0.938147	0.020120	0.000302	0.000072	0.001312	0.800000
50	0.000666	0.000063	0.000229	0.040703	0.938708	0.018666	0.000118	0.000016	0.000831	0.800000
60	0.000346	0.000021	0.000100	0.043402	0.938181	0.017347	0.000050	0.000003	0.000550	0.800000
70	0.000175	0.000006	0.000026	0.046480	0.937045	0.015859	0.000028	0.000002	0.000379	0.800000
80	0.000104	0.000003	0.000013	0.048428	0.936478	0.014721	0.000017	0.000003	0.000233	0.800000
90	0.000089	0.000000	0.000007	0.051491	0.934403	0.013819	0.000012	0.000001	0.000178	0.800000
0	0.012339	0.012379	0.012489	0.012465	0.900362	0.012689	0.012385	0.012447	0.012445	0.900000
10	0.005424	0.003997	0.004616	0.013910	0.949819	0.012423	0.003322	0.002508	0.003981	0.900000
20	0.002227	0.000994	0.001489	0.015246	0.965418	0.011596	0.000953	0.000472	0.001605	0.900000
30	0.000941	0.000240	0.000496	0.016317	0.970271	0.010727	0.000287	0.000097	0.000624	0.900000
40	0.000396	0.000042	0.000166	0.017786	0.971337	0.009825	0.000104	0.000026	0.000318	0.900000
50	0.000176	0.000013	0.000037	0.019140	0.971478	0.008956	0.000028	0.000003	0.000169	0.900000
60	0.000069	0.000003	0.000014	0.020483	0.971048	0.008279	0.000016	0.000000	0.000088	0.900000
70	0.000060	0.000000	0.000002	0.021512	0.970694	0.007683	0.000004	0.000000	0.000045	0.900000
80	0.000035	0.000000	0.000000	0.023195	0.969670	0.007070	0.000003	0.000000	0.000027	0.900000
90	0.000021	0.000000	0.000000	0.025046	0.968307	0.006619	0.000000	0.000000	0.000007	0.900000
