39990	0.865447	0.681280
39990	0.502145	0.497855
39990	0.502324	0.497676
39990	0.502420	0.497580
39990	0.502524	0.497476
39990	0.502803	0.497197
39990	0.502154	0.497846
39990	0.502561	0.497439
39990	0.501967	0.498033
39990	0.865447	0.681280
39990	0.502145	0.497855
39990	0.502324	0.497676
39990	0.502420	0.497580
39990	0.502524	0.497476
39990	0.502803	0.497197
39990	0.502154	0.497846
39990	0.502561	0.497439
39990	0.501967	0.498033
39990	0.865447	0.681280
39990	0.502842	0.497158
39990	0.502605	0.497395
39990	0.501908	0.498092
39990	0.502391	0.497609
39990	0.502678	0.497322
39990	0.501846	0.498154
39990	0.502348	0.497652
39990	0.501246	0.498754
