0	0.299577	0.299457	0.099932	0.301034	0.100000
10	0.276138	0.261013	0.109444	0.353405	0.100000
20	0.239896	0.202397	0.121836	0.435871	0.100000
30	0.206522	0.150184	0.131467	0.511827	0.100000
40	0.176253	0.109156	0.138968	0.575623	0.100000
50	0.149930	0.077001	0.144276	0.628793	0.100000
60	0.127033	0.054086	0.148246	0.670635	0.100000
70	0.107211	0.037575	0.152041	0.703173	0.100000
80	0.090929	0.025886	0.154156	0.729029	0.100000
90	0.076732	0.018101	0.156439	0.748728	0.100000
100	0.065138	0.012936	0.158080	0.763846	0.100000
110	0.055497	0.009115	0.158910	0.776478	0.100000
120	0.048141	0.006645	0.160313	0.784901	0.100000
130	0.041947	0.004600	0.161838	0.791615	0.100000
140	0.036773	0.003289	0.162439	0.797499	0.100000
150	0.032425	0.002409	0.163047	0.802119	0.100000
160	0.028859	0.001777	0.163879	0.805485	0.100000
170	0.025688	0.001342	0.164737	0.808233	0.100000
180	0.022662	0.000993	0.166166	0.810179	0.100000
190	0.020413	0.000784	0.166757	0.812046	0.100000
200	0.018357	0.000557	0.167844	0.813242	0.100000
210	0.016763	0.000451	0.168745	0.814041	0.100000
220	0.015175	0.000376	0.169383	0.815066	0.100000
230	0.013835	0.000296	0.170838	0.815031	0.100000
240	0.012841	0.000241	0.171769	0.815149	0.100000
250	0.011808	0.000186	0.173562	0.814444	0.100000
260	0.010986	0.000124	0.174006	0.814884	0.100000
270	0.010315	0.000122	0.174717	0.814846	0.100000
280	0.009591	0.000093	0.175751	0.814565	0.100000
290	0.008781	0.000067	0.177457	0.813695	0.100000
300	0.008354	0.000061	0.177576	0.814009	0.100000
310	0.007887	0.000044	0.179701	0.812368	0.100000
320	0.007439	0.000051	0.180905	0.811605	0.100000
330	0.007025	0.000029	0.182519	0.810427	0.100000
340	0.006672	0.000032	0.183326	0.809970	0.100000
350	0.006438	0.000023	0.184053	0.809486	0.100000
360	0.005966	0.000016	0.185045	0.808973	0.100000
370	0.005733	0.000013	0.186197	0.808057	0.100000
380	0.005465	0.000018	0.186795	0.807722	0.100000
390	0.005286	0.000013	0.187894	0.806807	0.100000
400	0.005000	0.000011	0.189621	0.805368	0.100000
410	0.004828	0.000016	0.190302	0.804854	0.100000
420	0.004686	0.000013	0.191183	0.804118	0.100000
430	0.004481	0.000003	0.192295	0.803221	0.100000
440	0.004254	0.000006	0.193605	0.802135	0.100000
450	0.004100	0.000005	0.194187	0.801708	0.100000
460	0.003973	0.000003	0.195876	0.800148	0.100000
470	0.003895	0.000001	0.196763	0.799341	0.100000
480	0.003712	0.000001	0.197947	0.798340	0.100000
490	0.003546	0.000000	0.198753	0.797701	0.100000
500	0.003420	0.000000	0.200477	0.796103	0.100000
510	0.003270	0.000000	0.201945	0.794785	0.100000
520	0.003217	0.000000	0.203257	0.793526	0.100000
530	0.003026	0.000000	0.205759	0.791215	0.100000
540	0.002978	0.000000	0.207085	0.789937	0.100000
550	0.002817	0.000000	0.208980	0.788203	0.100000
560	0.002809	0.000000	0.210351	0.786840	0.100000
570	0.002677	0.000000	0.211118	0.786205	0.100000
580	0.002597	0.000000	0.212180	0.785223	0.100000
590	0.002558	0.000000	0.213175	0.784267	0.100000
600	0.002467	0.000000	0.214257	0.783276	0.100000
610	0.002338	0.000000	0.215072	0.782590	0.100000
620	0.002314	0.000000	0.216695	0.780991	0.100000
630	0.002227	0.000000	0.217458	0.780315	0.100000
640	0.002223	0.000000	0.218991	0.778786	0.100000
650	0.002179	0.000000	0.220018	0.777803	0.100000
660	0.002193	0.000000	0.221260	0.776547	0.100000
670	0.002080	0.000000	0.222856	0.775064	0.100000
680	0.002058	0.000000	0.224082	0.773860	0.100000
690	0.001996	0.000000	0.226082	0.771922	0.100000
700	0.001922	0.000000	0.227358	0.770720	0.100000
710	0.001900	0.000000	0.228742	0.769358	0.100000
720	0.001934	0.000000	0.230925	0.767141	0.100000
730	0.001887	0.000000	0.232228	0.765885	0.100000
740	0.001887	0.000000	0.233624	0.764489	0.100000
750	0.001876	0.000000	0.234656	0.763468	0.100000
760	0.001895	0.000000	0.237014	0.761091	0.100000
770	0.001901	0.000000	0.238793	0.759306	0.100000
780	0.001866	0.000000	0.240299	0.757835	0.100000
790	0.001884	0.000000	0.241906	0.756210	0.100000
800	0.001831	0.000000	0.243377	0.754792	0.100000
810	0.001847	0.000000	0.244331	0.753822	0.100000
820	0.001840	0.000000	0.245553	0.752607	0.100000
830	0.001791	0.000000	0.246945	0.751264	0.100000
840	0.001757	0.000000	0.248256	0.749987	0.100000
850	0.001671	0.000000	0.250100	0.748229	0.100000
860	0.001668	0.000000	0.250701	0.747631	0.100000
870	0.001583	0.000000	0.252289	0.746128	0.100000
880	0.001501	0.000000	0.254299	0.744200	0.100000
890	0.001437	0.000000	0.254566	0.743997	0.100000
900	0.001393	0.000000	0.256279	0.742328	0.100000
910	0.001289	0.000000	0.257837	0.740874	0.100000
920	0.001229	0.000000	0.259432	0.739339	0.100000
930	0.001211	0.000000	0.260697	0.738092	0.100000
940	0.001111	0.000000	0.263263	0.735626	0.100000
950	0.001041	0.000000	0.264490	0.734469	0.100000
960	0.001002	0.000000	0.265095	0.733903	0.100000
970	0.000924	0.000000	0.267704	0.731372	0.100000
980	0.000900	0.000000	0.270201	0.728899	0.100000
990	0.000872	0.000000	0.271283	0.727845	0.100000
1000	0.000832	0.000000	0.273123	0.726045	0.100000
